Nome: ITAJAI
Codigo Estacao: A868
Latitude: -26.95083333
Longitude: -48.76194444
Altitude: 9.76
Situacao: Operante
Data Inicial: 2010-06-23
Data Final: 2025-06-27
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2018-11-07;2;1018,8;18,3;23,6;21,2;19,8;83,6;72;7,5;1,9;
2018-11-08;7;1022,6;14,9;24,3;21;17,8;68,8;57;10,7;3,5;
2018-11-09;9,8;1019,3;17,8;24;20,9;17,5;82,9;69;11,1;3,4;
2018-11-10;4,4;1013,8;19,6;24,2;21,9;20,4;86,5;81;9,7;2,9;
2018-11-11;1,8;1011,6;20,4;28,3;23,5;20,5;83,7;68;7,7;1,6;
2018-11-12;0;1012,8;20,8;28,1;24,2;22,1;82;70;9,1;1,9;
2018-11-13;,8;1011,7;21,1;28;24,1;22,2;83,5;71;9,3;2,3;
2018-11-14;,2;1006,7;21,8;30;25,2;22,7;81,7;67;9,1;1,2;
2018-11-15;0;1009,6;18,3;27,5;23,6;21,1;73,6;47;8,3;1,6;
2018-11-16;0;1015,7;17,3;28,8;23,2;17,8;71,3;46;8,3;2,2;
2018-11-17;0;1016,7;17,1;26,5;22,1;16,8;74,1;57;9,8;3,2;
2018-11-18;2;1010,5;19;23,8;22;20,5;83,5;74;9,2;1,6;
2018-11-19;20,6;1016,3;13,5;24,6;20,5;17,8;65,2;46;9,2;1,6;
2018-11-20;0;1018,7;14,6;24,9;19,9;15;72,7;54;7,8;2,1;
2018-11-21;0;1018,3;15,7;25,5;20,1;15,3;77,1;52;9,6;1,8;
2018-11-22;5,6;1014,2;19,7;27;22,1;19,1;86,5;74;7,7;1,6;
2018-11-23;0;1009,6;20,6;27,1;23,9;20,9;82,5;71;6,7;1,7;
2018-11-24;1,2;1003,6;21,6;29,3;24,1;22,4;86;74;10,9;2,3;
2018-11-25;21,8;1011,6;19,1;26,7;22,5;18,8;81,9;69;8,5;1,9;
2018-11-26;0;1018,5;15,4;25,6;22,1;18,8;66,3;55;7,2;1,9;
2018-11-27;0;1018,3;17,3;25,5;21,9;18,9;75,5;63;8,2;2;
2018-11-28;,4;1016,1;18,5;24,9;21,9;19,5;81,1;71;7;1,7;
2018-11-29;3;1011,3;20;25,4;22,4;20,5;86,6;79;6,1;1,1;
2018-11-30;1,6;1005,8;20,8;29,1;23;20,7;87,3;75;10,9;1;
2018-12-01;9,2;1004,2;20,2;31,3;24,3;20,5;79,5;57;11,4;1,7;
2018-12-02;1,8;1008,8;18,6;27,3;22,6;20,7;78,6;65;10;1,7;
2018-12-03;0;1011,6;13,2;23,6;20,3;18;63,9;54;6,7;1,7;
2018-12-04;1,6;1006,5;16,4;30,8;22;17;73,3;33;9,6;2,2;
2018-12-05;0;1007,3;16,4;32;22,6;16,8;70,8;31;9,6;2,1;
2018-12-06;0;1013,8;16,9;25,7;21,5;18,5;75,5;59;8,5;1,7;
2018-12-07;0;1016,7;14,2;23,2;20,5;19,2;67,5;56;7,1;1,3;
2018-12-08;0;1019,9;11,4;24,8;18,8;12,4;63,5;43;10;2;
2018-12-09;0;1019,5;13,9;25,8;20,2;14,4;69;47;10,8;3;
2018-12-10;0;1018,1;18,1;28;23,7;19,8;71,3;58;9,2;2,2;
2018-12-11;0;1016,3;20,5;29,3;24;19,8;81,6;66;8,9;2,1;
2018-12-12;0;1013,1;21,5;33,9;26,4;20,4;76,2;56;11,4;1,9;
2018-12-13;0;1013,2;20,9;31,4;26;21,8;74,2;55;8,1;1,8;
2018-12-14;0;1012,2;22,3;31,2;25,9;23,1;81,5;69;8,2;2;
2018-12-15;9,4;1014,6;22,2;32,5;25,8;22,4;81,2;62;14,3;1,5;
2018-12-16;1,8;1015,9;21,9;29,9;25,4;22,1;81,1;68;7,9;1,8;
2018-12-17;0;1012;23;32,1;26;23,1;84;71;14,4;1,5;
2018-12-18;10,6;1012,7;22,3;32;25,6;22,8;82,6;62;9,6;1,8;
2018-12-19;9,8;1013,1;22,2;29,7;25,3;22,5;83,5;71;7,6;1,5;
2018-12-20;1;1009,9;22,8;32,1;26,1;22,9;82,4;69;10,1;1,8;
2018-12-21;25,2;1007,9;21,6;33,2;24,3;21,1;85,5;65;11,9;1,5;
2018-12-22;20,6;1008;21,5;33,5;25;20,8;82;55;8,7;1,6;
2018-12-23;11,2;1011,1;21,3;27,4;24;21,9;85,2;76;8,9;1,6;
2018-12-24;2,2;1013,7;20;27,3;23,7;21,3;80,5;69;7,6;1,7;
2018-12-25;5;1014,5;19,2;25,3;22,6;20,3;81,8;67;6,3;1,6;
2018-12-26;3,4;1012,8;19,6;26,4;22,6;19,6;83,8;71;8,3;1,6;
2018-12-27;4;1010,9;20,4;27,4;23,4;20,5;83,8;69;8,1;1,9;
2018-12-28;0;1009,4;21,2;31,5;25,3;20,7;79,2;60;8,3;1,8;
2018-12-29;0;1008,9;21,8;29,8;25,9;22,1;78,8;65;9,4;2,2;
2018-12-30;0;1009;22,3;30,5;26,2;23,3;79,7;68;7,8;1,6;
2018-12-31;0;1010;22,9;31,3;26,8;24,3;79,7;61;9;1,9;
2019-01-01;0;1013;22,5;30,5;26,3;23,2;80,1;67;8,9;2,4;
2019-01-02;0;1011,5;22,8;32,1;26,9;22,5;79;63;9,1;2,1;
2019-01-03;0;1006,1;23,7;38,9;28,9;23,9;76,1;35;11,6;1,9;
2019-01-04;24,2;1009,9;22,6;28,2;24,9;23,7;87;81;7,8;1,1;
2019-01-05;0;1013,3;20;26,4;24,2;22,6;77,5;69;8,6;1,4;
2019-01-06;,2;1012,2;21;30,1;24,4;21,3;82;65;6,4;1,5;
2019-01-07;0;1008,1;23,1;34;27;23,4;80;58;9,5;1,1;
2019-01-08;,8;1011,6;22,7;33,3;27,4;24,1;76,7;55;9,4;1,4;
2019-01-09;1,4;1012,2;23;32,7;26,6;22,8;81,5;63;8,5;1,7;
2019-01-10;0;1011,5;23;32,1;27,4;25,7;77,6;63;16,5;2,3;
2019-01-11;0;1013,9;20,4;32,8;25,7;21,1;74,3;51;8,6;2,4;
2019-01-12;0;1014,8;21,7;30,6;25,8;22;78,8;63;8,4;2,4;
2019-01-13;16;1013,9;22,3;31,3;25,5;21,9;82,8;67;10;1,7;
2019-01-14;36,8;1012,6;22,5;31,9;25,5;22,1;83,9;69;8,2;1,9;
2019-01-15;2,8;1011;22,8;34;26,6;22,6;80,5;57;14,7;1,9;
2019-01-16;8,2;1010,4;23,3;36,7;27,5;22,8;79,5;49;9,5;1,7;
2019-01-17;4;1011,7;22,9;36,4;27,2;23,4;78,9;49;10,4;2,1;
2019-01-18;18,6;1012,6;23;30,8;25,8;22,9;84,9;72;5,8;1,3;
2019-01-19;16,8;1009,8;22,6;34,1;26;23;82,7;54;14,9;1,5;
2019-01-20;16,4;1013,3;20,8;28;24,3;21,4;81,8;69;5,7;,9;
2019-01-21;0;1012;22,2;33,3;26,6;22,4;78;57;7,1;1,8;
2019-01-22;0;1014,8;21,7;30,5;26,1;22,2;77,4;57;7,9;1,5;
2019-01-23;0;1013,7;23,3;32,6;27,1;22,6;80,7;65;7,8;1,5;
2019-01-24;18,8;1013,9;23,1;27,7;25,6;24,1;86,4;79;7,1;1,4;
2019-01-25;62,8;1014,7;22,1;30,9;25,9;22,2;80,2;63;8,3;1,6;
2019-01-26;4;1014,2;22;30;25,7;23;81;65;9,4;2,3;
2019-01-27;,2;1014,5;22,1;30,5;25,6;21,8;82,2;64;7,5;1,6;
2019-01-28;4,4;1014,8;23,6;32,8;26,7;22,7;83,6;69;8;1,7;
2019-01-29;0;1013,7;25,1;36,1;29;24,7;80,7;57;7,8;1,3;
2019-01-30;0;1011,4;25,1;35,9;29,3;24,6;79,1;58;7,1;1,7;
2019-01-31;0;1010,6;23,5;37,8;29,7;24,4;71,3;41;8,9;1,8;
2019-02-01;0;1011,8;23,3;33,4;27,9;23,5;76,6;61;10,1;2,1;
2019-02-02;24;1012,3;22,6;34,8;26,4;23,1;81;56;12,3;1,8;
2019-02-03;26,4;1014,4;20,7;26,8;23,2;22,4;85,8;74;8,3;1,6;
2019-02-04;6,8;1017,2;17,8;25,9;22,1;19,3;77,4;61;6,9;1,4;
2019-02-05;0;1016,9;17,9;25,6;22,3;19;76,7;64;5,9;1,4;
2019-02-06;0;1014,3;18,5;28;22,7;19,2;78,3;59;8,1;1,7;
2019-02-07;0;1011,2;18,8;29,7;22,8;18;79,4;55;8,7;1,6;
2019-02-08;0;1010;20,4;31,6;24,8;20,1;77,8;56;7,2;1,8;
2019-02-09;0;1010,7;22;31,7;26,1;22,4;79;61;8,5;1,8;
2019-02-10;0;1009,8;22,3;31,6;26,5;23;78,1;63;8,9;2,2;
2019-02-11;0;1008,5;23,3;31,2;26,1;24;84,4;74;12;1,4;
2019-02-12;8;1010,7;21,6;30,1;25,4;22,3;80,4;65;8,1;1,9;
2019-02-13;,2;1016,9;16,5;26,2;22,9;18,8;67,7;55;10,7;1,8;
2019-02-14;0;1015,8;18,1;26,8;22,4;18,3;77,1;66;5,5;1,4;
2019-02-15;1,4;1011,4;18,6;23,6;20,5;20,2;89,1;71;5,8;1,3;
2019-02-16;26;1010,8;19,3;26,8;21,8;18,2;86,1;69;15,2;2,4;
2019-02-17;15,6;1011,1;20;22,8;21,3;20,8;92,3;85;8,9;1,8;
2019-02-18;100,4;1010;21,7;30,2;24,8;20,3;83,6;65;9;1,9;
2019-02-19;0;1007,9;21,7;32,2;24,7;21,5;84,3;58;17,4;1,4;
2019-02-20;17,4;1009,1;21,3;30,4;24,5;21,1;83,2;64;7,2;1,6;
2019-02-21;,4;1013,3;21;29,6;23,8;21,2;84,7;70;4,9;1,3;
2019-02-22;2,2;1013,2;22;31;25;21,4;83,9;67;7,2;1,9;
2019-02-23;0;1008,4;22,8;36,5;27,3;23;78;46;10,4;1,3;
2019-02-24;0;1004,9;22,8;37,5;27,6;22,9;76,9;42;11,5;2;
2019-02-25;4;1007,3;21;27,7;24,5;22,3;81,5;62;9,1;1,4;
2019-02-26;9,4;1011,4;19,1;25,4;21,6;19,4;86;75;6,4;1,4;
2019-02-27;5,2;1013,6;18,8;23,7;21,2;20,4;86,2;77;5,8;1,1;
2019-02-28;8,2;1013,2;19,8;28,9;22,7;19,5;84,3;66;7,5;1,7;
2019-03-01;0;1013,4;19,8;28,9;23,5;19,1;80,2;61;7,1;1,1;
2019-03-02;0;1012,1;20,7;33,4;25,3;20,7;77,5;44;7,3;1,8;
2019-03-03;0;1013,1;21,8;32,2;26;22,2;78,4;58;8,3;1,8;
2019-03-04;0;1014,2;22,2;29,4;25,7;22,1;81,4;69;8,9;1,8;
2019-03-05;,2;1014,6;22,7;32,2;26,3;23;81,5;63;8,4;1,5;
2019-03-06;0;1014,2;23,2;30,5;26,1;23,4;84,2;69;8;1,3;
2019-03-07;1,2;1012,7;22,8;30,5;25,8;23,2;84;65;5,3;1,2;
2019-03-08;0;1010,6;22,1;33,4;26,7;22,9;77,8;53;15,1;1,6;
2019-03-09;23,4;1012,2;21,6;30,7;24,2;21,2;85,9;70;12,3;1,1;
2019-03-10;12,8;1016,1;20,4;26;22,9;22,2;85,8;77;8;,9;
2019-03-11;,2;1017,4;17,7;27;23;19,9;72,7;52;7,1;1,7;
2019-03-12;,4;1014,5;19,4;22,6;21,2;19,8;89,4;78;6;1,3;
2019-03-13;6,4;1009,8;21,6;31,7;24,2;20,7;85,9;65;8,5;1,7;
2019-03-14;9,2;1009,7;22,1;30,8;24,5;21,7;86,8;72;10,8;1,4;
2019-03-15;14;1013,2;20,2;27,4;24,6;22,1;77,3;61;5,5;,8;
2019-03-16;0;1014,8;20;29,1;24,3;20,5;77,6;62;9;1,8;
2019-03-17;,2;1013,4;20,7;27,4;23,6;21,6;83,8;71;4,8;1;
2019-03-18;,6;1008,6;22,2;29,8;24,6;22,1;86,6;73;9,3;,9;
2019-03-19;12,6;1007,7;21,2;29,9;24,6;21,1;82,5;63;6,4;1,7;
2019-03-20;0;1010,8;19,1;28,3;23,7;22,1;76,3;61;7,8;1,2;
2019-03-21;,6;1015,1;16,8;24,9;21,2;19;77,1;60;8,7;1,2;
2019-03-22;,2;1017,9;16;22,7;19,9;17,3;78,3;60;5,9;1,2;
2019-03-23;,8;1015,9;18,2;29,3;22,1;17,9;80,1;52;7,9;1,9;
2019-03-24;0;1014,1;19,4;30,7;23,5;19,4;78,9;55;7,7;1,6;
2019-03-25;0;1012;20,2;32,1;24,3;20,7;79;52;8,6;1,9;
2019-03-26;0;1016,2;17,4;23,1;21,9;20,8;75,6;73;5,5;,9;
2019-03-27;,2;1020,1;17,6;24,4;21,8;19,8;77,6;69;4,7;,8;
2019-03-28;5,2;1022,6;18,8;25,1;21,6;19,7;84,2;70;7,5;1,4;
2019-03-29;38,4;1022;18,6;25,1;21,7;19,2;83,1;69;8,6;2,2;
2019-03-30;,6;1018,7;17,7;27,9;21,8;17,9;78,6;55;7;1,2;
2019-03-31;0;1015,4;18,8;25,9;21,4;18;84,9;72;5,2;,8;
2019-04-01;,2;1014,8;19,9;28;22,8;20;84,4;66;8,1;1,6;
2019-04-02;,2;1013,8;19,2;29,4;22,7;18,3;81,7;58;7;1,3;
2019-04-03;0;1010,2;20,9;31,4;24,3;20,9;81,8;61;7,9;1,3;
2019-04-04;0;1007,1;22,2;30,5;25;22,2;84,8;70;8;1,5;
2019-04-05;0;1006,2;22,9;32,4;25,7;23,5;84,7;66;14,5;1,1;
2019-04-06;4,6;1014,1;18,9;24,4;21,9;20,1;83,5;74;5,5;1,2;
2019-04-07;22;1014,2;19,5;22,8;20,9;20;91,9;87;6;1,5;
2019-04-08;32;1014,7;18,8;22,8;20,4;19,2;90,3;85;6;,8;
2019-04-09;8,2;1017,5;16,2;25,7;20;15,3;80;59;8,6;1,9;
2019-04-10;0;1017,5;16,7;26,8;20,5;16,2;79,4;61;6,2;1,7;
2019-04-11;0;1015,2;18,4;29,1;22,3;17,6;80;55;5,6;1,6;
2019-04-12;0;1013,2;19,3;31,2;22,6;18,5;82,8;57;7,2;1,5;
2019-04-13;0;1014;19,7;27,9;22,5;18,6;84,3;67;5,8;1,1;
2019-04-14;,2;1014,2;21,3;29,3;24;20,7;85,2;70;7,6;1,7;
2019-04-15;0;1015,5;21,6;30,8;25;21,9;82,4;61;7,5;1,5;
2019-04-16;0;1013,4;20,2;26,7;22,7;20,4;86;76;5,9;,9;
2019-04-17;1,8;1010,8;17,6;28;21,8;17,5;78,3;52;6,8;1,9;
2019-04-18;,2;1011,9;16,8;28,6;20,9;16,3;78,4;53;7,1;1,7;
2019-04-19;0;1012,3;17,9;29,4;21,5;16,7;81,5;53;6,7;1,5;
2019-04-20;,2;1011;19,8;28,6;23,1;19,1;81,8;67;5,9;1,5;
2019-04-21;0;1010,8;18,9;27,4;22,6;18,8;80,3;61;3,8;,6;
2019-04-22;1,8;1013,3;19,1;22,5;21,3;20,7;87,8;83;8;1;
2019-04-23;7;1018;18;23,6;21,3;19,6;81,8;75;7,7;1,9;
2019-04-24;4;1018,8;20,1;24,4;21,7;19,9;90,6;80;4,9;1,6;
2019-04-25;6,6;1017,3;21,8;28,6;23,7;21,5;89,5;77;5,6;,7;
2019-04-26;0;1016,2;21,4;28,2;23,6;21;87,6;77;6;1;
2019-04-27;0;1011,6;21,9;26,7;23,7;21,7;89,5;82;3,9;,5;
2019-04-28;26,2;1008,1;19,8;24;21,3;20,2;91,3;88;15;1,3;
2019-04-29;5,2;1012,4;18,2;25,6;20,7;18,6;85,7;66;6,7;1;
2019-04-30;0;1015,2;17,3;25,9;19,8;15,4;85,7;70;6,5;1,2;
2019-05-01;0;1013,7;18,9;25,3;20,9;18,4;88,5;78;4,9;,6;
2019-05-02;1;1011,8;19,9;25,6;21,9;20,1;88,5;78;4,9;,6;
2019-05-03;0;1012,2;21;29,8;23,2;19,4;87,4;73;5,6;1,1;
2019-05-04;0;1014,2;22,7;31,2;25,5;22,2;84,8;68;7,3;1,1;
2019-05-05;0;1016;21,4;27,8;23,7;20,9;87,2;75;6,4;,7;
2019-05-06;0;1013,3;21,4;30,7;24,6;22,2;83;62;9,2;1,3;
2019-05-07;0;1016,3;18,3;24,4;22;21,3;80;66;6,4;,8;
2019-05-08;2;1019,2;16,6;23,7;20,6;18,8;78,5;69;5,1;,9;
2019-05-09;2,6;1016,6;18,4;24;20,5;18,1;87,8;80;6,4;1,4;
2019-05-10;0;1012,1;19,4;25,2;21,5;19,3;87,8;79;5,6;,8;
2019-05-11;,4;1010,3;20,4;23,9;22;20,7;91;86;10,5;,7;
2019-05-12;24,4;1015,2;19;22,7;20,6;19,7;90,9;84;4,4;,6;
2019-05-13;0;1017,7;18,7;21,9;20,4;19,3;90,3;87;3,2;,7;
2019-05-14;8;1015,8;17,4;25,8;20,8;17,2;81,9;61;11,2;2,3;
2019-05-15;0;1020,7;14,8;23,1;19,2;15,8;75,9;66;10,2;1,9;
2019-05-16;10,8;1023,2;15,4;24,3;19,9;17,2;76,2;56;10;2,4;
2019-05-17;0;1022,6;14,9;24;19,2;16,2;76,8;62;8,8;1,6;
2019-05-18;4,2;1020;17,2;23,4;19,3;16,9;88,1;77;6,2;1;
2019-05-19;1;1016,7;18,2;24,5;20,1;17,7;88,8;80;5,3;1,2;
2019-05-20;1,6;1014,8;18,8;26,5;20,9;18,5;88,2;73;5,1;1,1;
2019-05-21;,2;1013,3;18,8;26,7;21;17,8;87,9;72;5,2;,7;
2019-05-22;2;1013;19,2;23,8;20,7;19,5;91,1;85;3,8;,7;
2019-05-23;11,2;1012;19,2;22,5;20,6;19,5;91,6;87;5,1;,5;
2019-05-24;6,6;1008,7;17,4;20,3;18,7;18,1;92,5;87;9;1,6;
2019-05-25;11,6;1013,3;14;23,7;17,5;14;80,8;57;6,5;1,5;
2019-05-26;,2;1016,8;14,1;22,7;16,2;11,2;87,4;74;5,9;1,2;
2019-05-27;,2;1014,1;15,8;23,9;17,8;14,2;88,3;74;4,7;,7;
2019-05-28;11;1010,6;17,1;20,2;18,2;16,2;93,3;88;9,2;1,3;
2019-05-29;2,8;1015,4;17,6;24,1;19,3;16,7;90,4;82;6,7;1,1;
2019-05-30;30;1013,6;17,8;20,4;19,1;17,9;92,3;85;8,6;1;
2019-05-31;47,2;1009,6;18,1;20,6;19,3;18,2;93,2;89;6,6;,7;
2019-06-01;5,4;1013,1;18;23,1;20;18,1;88,8;81;4,6;,6;
2019-06-02;26,2;1016,3;18,1;22,8;19,8;18,3;90,2;82;5,6;,9;
2019-06-03;1,2;1018,8;16,5;23,3;19,5;17,9;83,2;74;8,2;1,2;
2019-06-04;3,2;1024,6;12,6;22,5;15,9;12;81,4;59;7,9;1,1;
2019-06-05;,2;1025,5;12,8;21,5;15,1;10,9;86,9;71;5,7;1,2;
2019-06-06;,2;1022,2;15;20,6;16,4;13,2;91,3;84;4,1;,5;
2019-06-07;,6;1017,8;15,8;24,3;18,3;15,5;86,4;67;7,6;1,4;
2019-06-08;,2;1018;15,3;26,8;18,2;13,3;84;58;6,2;1,5;
2019-06-09;0;1022,1;16,7;23,8;18,8;16;87,9;75;4,4;,6;
2019-06-10;,2;1022,1;16,5;23,8;18,4;15,2;89;75;4,8;1;
2019-06-11;,2;1019,3;16,5;24,6;18,7;15,2;87,5;71;5,9;,8;
2019-06-12;,2;1018,8;16,4;23,3;18;15;90,8;81;5,4;1;
2019-06-13;0;1018,1;17,9;27,8;20,3;16;86,7;67;6,4;1,5;
2019-06-14;,2;1018,5;18,1;29,1;20,6;16,8;86,8;66;5,6;1,2;
2019-06-15;,2;1018,9;19,1;28,8;21,1;18,2;88,8;70;5,6;1,1;
2019-06-16;,2;1020,5;19,7;28,3;21,7;19,6;89,1;71;4,7;,7;
2019-06-17;0;1021,7;18,2;24,9;20,7;17,2;86,2;70;6,6;1,1;
2019-06-18;,2;1018,6;17,7;25,3;19,9;16,8;87,6;72;5,9;1,2;
2019-06-19;0;1016,2;17,6;26,7;20,2;16,9;85,6;66;6,5;1,5;
2019-06-20;,4;1021,2;14,7;23;17,5;14,2;84,6;66;6,9;1;
2019-06-21;0;1025,8;14;20,5;16,2;13;87;78;4,5;,8;
2019-06-22;0;1024,4;15,8;24,5;18,9;15,7;83,3;63;7,7;1,6;
2019-06-23;,2;1019,2;15,5;26;18;13,6;86,1;68;5,8;1,7;
2019-06-24;,2;1013,4;15,9;26,9;18,8;13,8;84,4;61;7,1;1,7;
2019-06-25;,2;1008,9;15,8;28,9;19,4;13,4;81,1;49;5,5;1,7;
2019-06-26;1,2;1012,9;13,6;19,9;15;15,1;91,6;81;5,8;1,4;
2019-06-27;28;1019,2;12,9;16,9;14,2;11,7;91,8;87;4,7;1,2;
2019-06-28;0;1018,5;16,4;23,1;18,1;14;90,2;81;4,7;1,2;
2019-06-29;0;1014,2;19;28,1;21,5;16,4;86,4;69;5,1;1,1;
2019-06-30;,2;1011,8;19;30,2;21,6;18;85,8;66;6;1,4;
2019-07-01;0;1013,8;15,8;21,8;17,6;18,2;89,3;80;5,2;1,1;
2019-07-02;27,6;1010,1;13,7;15,4;14,6;14;94,3;92;4,5;,9;
2019-07-03;,2;1006,3;14,8;18,6;16,1;14,2;91,9;85;4,5;1,2;
2019-07-04;,2;1013,9;10;19,1;13,5;10,3;80,7;59;7;1,6;
2019-07-05;0;1018,3;5;16,8;11,8;8,7;67,1;32;14;3,3;
2019-07-06;0;1023,4;,9;16,2;9,7;5,2;55,3;32;10,2;2,8;
2019-07-07;0;1027,6;4,2;17,1;8,5;2,8;75,6;51;5,8;1,5;
2019-07-08;0;1026,3;7,6;20,1;10,8;5,4;81,5;60;6,9;1,8;
2019-07-09;,2;1024,4;10;21,4;12,3;7,8;86,1;69;6;1,7;
2019-07-10;,2;1021,1;12,1;21,6;14,7;9,9;85,3;68;5,9;1,6;
2019-07-11;,2;1017,1;12,2;23,9;15;9,5;84;63;6,4;1,7;
2019-07-12;,2;1015,6;12,7;24,9;15,8;10,3;83;62;5,7;1,7;
2019-07-13;,2;1013,8;15;26,5;18,3;13,3;82,3;57;7;1,6;
2019-07-14;0;1014,2;15,6;21,2;17,3;14,7;89,5;79;6,6;,6;
2019-07-15;11;1015,8;14,5;17,9;15,6;14,9;93,6;90;6,8;,6;
2019-07-16;3,8;1019,5;11,4;19,2;14,1;10,8;84,6;59;7,2;1,6;
2019-07-17;,2;1026,1;9,3;17,2;11,3;7,2;87,8;81;5;1,5;
2019-07-18;,4;1026,3;13,4;17,6;14,3;10,2;94,1;90;6,2;1,6;
2019-07-19;3,6;1024,1;15,4;20,6;17,1;13,8;90,5;80;7,9;1,3;
2019-07-20;,2;1021,1;14,7;22,9;16,8;13,6;88,1;75;6,4;1,1;
2019-07-21;0;1019,4;15,2;22,8;17,2;13,3;88,4;77;6,4;1,6;
2019-07-22;0;1017,7;16,4;24,1;18,1;14,7;89,8;79;6,5;1,4;
2019-07-23;,2;1017,2;16,6;27,7;18,7;14,8;88,1;70;4,6;1,2;
2019-07-24;,2;1018;16,8;26,6;18,6;15,1;89,3;73;5,9;1,3;
2019-07-25;0;1021,2;17,3;22,2;18,9;16,8;90,2;83;4,7;,9;
2019-07-26;0;1021,4;17,4;22,2;19,1;17,2;90;82;6;1;
2019-07-27;19,4;1022,5;16,1;19,3;17,6;17,6;91,2;88;6,2;,9;
2019-07-28;,8;1025,2;13,3;17,4;15,5;14,3;86,8;80;3,5;,4;
2019-07-29;0;1021,6;15,5;24,2;17,8;15,1;86,6;71;6,5;1,7;
2019-07-30;0;1016,9;16,3;22,2;18,4;16,4;87,3;76;7,5;1,1;
2019-07-31;1;1016,9;14,9;21;16,5;13,9;90,5;83;6,2;1,5;
2019-08-01;0;1013,6;16,4;24,7;19,1;14,8;84,6;70;6,1;1,5;
2019-08-02;0;1015,4;13,6;18,7;15,3;16,4;89,8;83;6;1,2;
2019-08-03;6,4;1024;7,1;18,5;11,2;5,8;76,8;49;8;1,6;
2019-08-04;0;1029,8;5,8;17,3;10,4;5,1;75,1;50;6,9;1,6;
2019-08-05;0;1031,4;8,9;19,2;11,8;6;82,9;69;6,4;1,7;
2019-08-06;,8;1027,1;14,9;20,6;16,7;9,8;89,7;82;4,9;1,4;
2019-08-07;,2;1023;16,8;25,4;19,2;15,5;86,2;72;6,2;1,1;
2019-08-08;0;1020,3;17,6;29,1;20;15,5;86,9;69;4,7;1,1;
2019-08-09;,2;1017,8;17,7;21,7;19,1;17,7;91,5;86;5,5;1,1;
2019-08-10;0;1014,7;18,1;29,7;21,6;18,3;82,3;51;8,1;1,8;
2019-08-11;0;1021,5;13,6;19,2;17,2;16,2;79,5;70;6,2;1,2;
2019-08-12;0;1016,1;15,6;25,5;19;15,9;81,3;64;5,9;1,8;
2019-08-13;4,6;1020,3;13,9;20,7;16,5;15,5;84,8;70;7,3;1,2;
2019-08-14;0;1030,3;7,2;18,3;12,4;6,4;71,8;50;5,4;1,2;
2019-08-15;0;1029,2;10,7;19,7;14,2;9,6;80;66;8,5;1,8;
2019-08-16;0;1022,9;13,4;23,3;16,7;10,9;82;64;8;1,6;
2019-08-17;0;1015,5;15,1;24,2;18;14,8;83,8;68;8,1;1,5;
2019-08-18;0;1012,2;15,7;26,2;18,4;15,6;84,8;66;6,5;1,8;
2019-08-19;8;1021,7;10,2;16,9;13,2;12,2;81,9;74;8,3;1;
2019-08-20;0;1024,3;11,4;15,8;13,5;11,8;87;82;3,5;,8;
2019-08-21;,4;1024,4;12,6;19,8;14,8;12,7;86,5;77;6,5;1,1;
2019-08-22;0;1025,2;11,2;19,7;14,9;10,9;78,8;63;5,7;1,2;
2019-08-23;4,2;1021,9;13,2;23,1;16,1;13,4;83,4;63;7,3;1,6;
2019-08-24;0;1024,5;11,3;20,5;16;12,3;74,2;57;7,1;1;
2019-08-25;0;1026,6;11,3;21,2;15,2;10;78,7;61;8;1,7;
2019-08-26;,4;1024,4;14,3;19,8;16,8;14,1;85,5;78;8,6;1,4;
2019-08-27;0;1023,7;16;20,6;17,9;16,5;88,7;83;4,6;,5;
2019-08-28;,2;1023;16,2;23,6;19,1;16,7;84,4;65;8,1;1,5;
2019-08-29;0;1019,2;16,2;23,7;18,9;17;84,3;69;7,8;1,5;
2019-08-30;0;1014,4;16,6;25,6;19,4;17,3;84,2;70;9;1,6;
2019-08-31;0;1011,8;16,8;24,2;18,8;16;87,8;78;8,6;1,4;
2019-09-01;5,8;1015,2;14,4;17,9;16,4;15,2;87,9;81;6,5;1,3;
2019-09-02;5,2;1016,4;12;17,2;15,2;13,3;81,7;70;6,4;1;
2019-09-03;0;1017,5;13,3;19,9;16,5;14,3;81,6;74;5,1;1,1;
2019-09-04;,4;1022,6;12;17,7;15,2;14,2;81,1;76;5,6;,9;
2019-09-05;0;1028,2;8,5;14,5;13,3;12,6;72,6;64;4,9;,5;
2019-09-06;,6;1026;11,4;14,5;13;11,4;90,1;80;5,4;1,3;
2019-09-07;10,4;1020,2;15,5;20,7;16,9;12,3;91,9;84;4,9;1,1;
2019-09-08;,4;1017,7;17,4;25,1;19,2;15,8;89,4;79;6,7;1,4;
2019-09-09;0;1013;17,8;26,1;19,4;17,4;90,7;79;7,4;1,3;
